Customer_ID,Customer_Name,Email,Phone_Number,Address,Customer_Sentiment
1242,Vivaan Badal,widisha00@example.org,2280814768,"92, Buch Street, Etawah-394212",Negative
1243,Niharika Prakash,qbalan@example.com,4309277919,"82/16, Yadav Path, New Delhi 239836",Positive
1244,Anirudh Srivastava,anthonytoor@example.org,584619556,"903, Sridhar Zila, Lucknow-281418",Positive
1245,Ikbal Sundaram,nitara12@example.org,5290550812,"24, Master Road, Gwalior-185026",Positive
1246,Tamanna Soni,bimalamalhotra@example.net,7110416726,"H.No. 512, Kar Zila, Erode 356135",Positive
1247,Xiti Mander,ianand@example.net,9.18888E+11,"017, Kapadia Marg, Vijayanagaram-457186",Negative
1248,Advay Banik,,9.15724E+11,"927, Sant Zila, Narasaraopet-197849",Positive
1249,Yachana Jha,qushisalvi@example.com,597848886,"84/04, Kala Path, Pimpri-Chinchwad 725955",Negative
1250,Indrajit Contractor,ayaanprakash@example.com,9.13874E+11,"23/56, Sura Ganj, Rohtak 387876",Positive
1251,Chandani Mittal,mekhala26@example.net,3221157944,"24/12, Tandon Road, Bhusawal-467659",Positive
1252,Arin Parmar,panchalindali@example.org,9.18344E+11,"H.No. 947, Sibal Marg, Medininagar-285265",Negative
1253,Logan Prabhu,vedant26@example.org,9.16945E+11,"48, Krishnan Circle, Tumkur-112427",Negative
1254,,ltara@example.com,9548827789,"980, Ramachandran Zila, Patna 069516",Negative
1255,Peter Dada,surabrijesh@example.com,3616205118,"38, Tak Chowk, Hazaribagh 789043",Positive
1256,Alka Chaudry,lohitdesai@example.com,624719568,"H.No. 33, Edwin Chowk, Proddatur-046920",Negative
1257,Krisha Zacharia,anusha40@example.com,4330689450,"841, Choudhry Nagar, Pune-418778",Positive
1258,Varenya Raju,ekaja22@example.org,9.1003E+11,"159, Dash Marg, Bongaigaon-957307",Positive
1259,Balveer Chada,umistry@example.net,6019405411,"H.No. 033, Maharaj Marg, Unnao-887767",Positive
1260,Luke Choudhry,kadakiajason@example.org,477793262,"H.No. 275, Parmer Street, Haridwar-093236",Negative
1261,Chavvi Nath,padmanabhanandrew@example.com,7573591364,"060, Ravi Street, Loni 838086",Negative
1262,Ekaja Sundaram,partharora@example.com,9.13855E+11,"85/409, Nayar Circle, Kumbakonam-286307",Positive
1263,,rajata02@example.org,9.15173E+11,"H.No. 974, Pillai Marg, Bongaigaon-455569",Negative
1264,Yug Jha,unayak@example.org,9.17409E+11,"074, Dara Zila, Berhampur-322847",Negative
1265,Devansh Maharaj,bainsanjali@example.net,9.11089E+11,"72/697, Ahluwalia, Yamunanagar 878306",Positive
1266,Vedhika Khare,dalajasule@example.org,9956970418,"440, Prakash Zila, Pondicherry-585080",Positive
1267,Diya Talwar,samradayamai@example.net,9.15103E+11,"H.No. 62, Bahri Street, Muzaffarpur-958040",Negative
1268,Lipika Mammen,,4392636814,"43/81, Mandal Path, Pudukkottai 105315",Negative
1269,Bhavika Narain,yachanaratta@example.org,9.17889E+11,"07/16, Bal Circle, Srinagar-233049",Negative
1270,Anya Bakshi,yuvrajprabhakar@example.net,5109694888,"38/953, Solanki Street, Singrauli-818346",Positive
1271,Balveer Dua,nandiniramachandran@example.org,3026457907,"98, Saxena Path, Raurkela Industrial Township-577910",Positive
1272,Abha Pillai,pvaidya@example.org,3553930186,"23, Luthra Path, Miryalaguda 018160",Positive
1273,Charan Kala,patlamanthan@example.com,2274445720,"14/734, Oza, Khora -904090",Negative
1274,Aachal Desai,aarnavsarna@example.net,4285632142,"H.No. 385, Venkatesh Circle, Satara-602150",Negative
1275,Ekbal Chowdhury,sidhusamesh@example.org,1384741794,"H.No. 86, Kalla Nagar, Lucknow 838505",Negative
1276,Unnati Borde,nihalnanda@example.org,8998421068,"74/03, Kurian Chowk, Burhanpur-172897",Positive
1277,Aditya Kulkarni,karaikbal@example.com,3099373708,"03/52, Chandra, Gandhinagar 566154",Positive
1278,Triveni Merchant,vamakshibahl@example.net,5474669869,"49, Randhawa Road, Bhagalpur-085973",Positive
1279,Lekha Gara,theodore74@example.net,9.15406E+11,"H.No. 839, Walla, Gwalior-285854",Negative
1280,Hredhaan Cheema,fiyer@example.org,9.19867E+11,"63/735, Contractor Path, Medininagar 361543",Positive
1281,Jagat Yadav,forum44@example.com,4483276856,"H.No. 84, Saxena Marg, Jabalpur-175092",Positive
1282,Nimrat Babu,jkade@example.org,7864340723,"65/42, Rau Path, Raiganj 357017",Negative
1283,Advik Oza,dvarghese@example.net,2466877608,"071, Gokhale Circle, Ranchi-656997",Negative
1284,Arunima Kade,vsrivastava@example.com,9.12379E+11,"12/713, Srivastava Chowk, Siwan 913405",Negative
1285,Chatura Peri,bahlazaan@example.com,4400791430,"H.No. 49, Khare, Saharanpur 343081",Positive
1286,Ati Divan,pmishra@example.net,9.10745E+11,"H.No. 12, Bail Ganj, South Dumdum-223757",Negative
1287,Samaksh Agrawal,pushtiloke@example.org,3587974937,"H.No. 73, Tata Street, Kishanganj 172928",Positive
1288,Nisha Tailor,nidhisarkar@example.net,9.12008E+11,"926, Khalsa Path, Mau 135819",Negative
1289,Tarak Kibe,shaurya43@example.net,9.1302E+11,"96, More Road, North Dumdum-648635",Negative
1290,Janani Sengupta,lgarde@example.net,7492107063,"456, Yohannan Path, Ichalkaranji-862626",Positive
1291,Ishaan Sarna,gagan57@example.com,1645201632,"89/61, Choudhry Circle, Rewa-428786",Positive
1292,Ria Arora,fkonda@example.org,5707096435,"24/30, Wagle Zila, Guwahati 337177",Positive
1293,Tanvi Mohanty,qsethi@example.net,9.18468E+11,"94/131, Bhakta Marg, Katihar 588131",Positive
1294,Vincent Guha,suhanirana@example.net,9.19419E+11,"H.No. 99, Bedi Path, Nashik 203947",Negative
1295,Liam Mukhopadhyay,hemangluthra@example.com,9.19775E+11,"040, Dugar Path, Baranagar-815303",Negative
1296,Naksh Krishna,kavya76@example.org,9.13456E+11,"38, Kala Street, Hospet 173257",Negative
1297,Janya Aggarwal,zarna65@example.com,3827706117,"36, Sarma Road, Amravati-089917",Positive
1298,Harish Prasad,choprapanini@example.net,9.10459E+11,"327, Kapur Road, Madhyamgram-390476",Positive
1299,Hemangini Ramaswamy,hemal74@example.com,3965982133,"H.No. 465, Pai Chowk, Noida-865915",Negative
1300,Nidhi Cheema,hsrinivasan@example.net,9.16698E+11,"533, Chandran, Thoothukudi-291050",Negative
1301,Peter Borra,gargfaras@example.com,9.1083E+11,"95/04, Bhatti, Bongaigaon-779069",Positive
1302,Tanveer Pall,darpan31@example.com,9.18641E+11,"367, Chahal Circle, Fatehpur-361985",Positive
1303,Nitesh Rajan,upkaarbutala@example.org,8964774847,"H.No. 70, Parmar Street, Dibrugarh-396003",Negative
1304,Dipta Venkataraman,rajata58@example.org,9.10593E+11,"H.No. 611, Choudhary Marg, Davanagere 230270",Negative
1305,Yauvani Virk,udarsh88@example.net,9.18562E+11,"42/79, Dani Marg, Pune 886866",Negative
1306,Charan Bandi,umangbaral@example.net,912090968,"18/59, Dugar, Coimbatore 295550",Negative
1307,Anvi Hegde,wyatt47@example.net,9368425559,"85, Misra Path, Jorhat 213024",Negative
1308,Pranav Sule,aggarwalgautami@example.net,5867271327,"27/75, Choudhury Path, Agra 984478",Positive
1309,Lajita Sridhar,ayushman03@example.com,9.12155E+11,"H.No. 448, Nath, Korba 430308",Positive
1310,Andrew Bhat,kabirnatt@example.com,9.19066E+11,"387, Sampath Nagar, Bhilwara-607528",Negative
1311,Qushi Patil,prisha97@example.org,5680418023,"19, Morar Nagar, Rajpur Sonarpur 403213",Positive
1312,Anmol Dada,thakurekapad@example.org,9.14165E+11,"951, Patla Path, Howrah-876563",Negative
1313,Isaiah Goda,jacob53@example.com,9.1218E+11,"39/90, Batra Nagar, Faridabad 642283",Positive
1314,Faras Nair,dhruvpau@example.org,9.12128E+11,"66/32, Seth Path, Thoothukudi-480585",Positive
1315,Isaac Talwar,voak@example.org,9.12791E+11,"53, Parekh Path, Firozabad 600915",Positive
1316,Vasudha Arora,brijeshmajumdar@example.com,8536410286,"H.No. 283, Jha, Firozabad-113875",Negative
1317,Yatin Krishnan,eloke@example.net,9.1325E+11,"90/821, Dada Ganj, Bidhannagar 389173",Positive
1318,Aachal Karpe,cgade@example.com,6558114154,"H.No. 066, Sarin Circle, Bettiah 227384",Negative
1319,Daksh Patel,hemani79@example.net,2243781816,"68, Bhatnagar Ganj, Moradabad 604479",Positive
1320,Keya Kala,misrapranav@example.com,9165998531,"98/140, Hari Chowk, Ongole 989648",Positive
1321,Fiyaz Trivedi,jpalla@example.org,7623796296,"H.No. 625, Raju Chowk, Rajpur Sonarpur 185379",Negative
1322,Mitali Devan,rsood@example.net,742390961,"275, Kashyap Circle, Asansol 412131",Positive
1323,Quincy Wali,,6402157359,"H.No. 61, Mishra Chowk, Jamnagar 079488",Negative
1324,Sai Nair,badalzashil@example.com,9.14549E+11,"20/263, Shere, Narasaraopet 915344",Positive
1325,Indali Nair,charlesmann@example.net,9.18015E+11,"H.No. 083, Dani Street, Ujjain-145808",Negative
1326,Yahvi Suri,wdewan@example.com,9.15828E+11,"97/688, Choudhry Zila, Secunderabad 781052",Negative
1327,Sachi Desai,duasneha@example.com,4343688897,"H.No. 56, Agrawal Nagar, Dindigul 705032",Positive
1328,Triya Bhatti,nitara61@example.net,3583921502,"52, Amble Ganj, Sikar-672657",Positive
1329,Samarth Nath,narayansaanvi@example.org,7007644373,"H.No. 996, Bansal Marg, Latur 442828",Negative
1330,Anirudh Dhar,max98@example.org,8316668276,"16/67, Sheth Chowk, Bharatpur 091612",Positive
1331,Gaurangi Sangha,lkumer@example.org,6797003274,"485, Shetty, Gorakhpur 650712",Negative
1332,Ekalinga Sarna,ogoel@example.com,8856655079,"H.No. 011, Murthy Circle, Ambala 169714",Negative
1333,Gaurangi Chandran,peter77@example.net,9.16993E+11,"H.No. 53, Mohanty Nagar, Tadepalligudem 597804",Negative
1334,,daliaqasim@example.net,4201686238,"H.No. 915, Bhavsar Marg, Thoothukudi 203398",Negative
1335,Tamanna Baria,sai12@example.com,9.13516E+11,"03/858, Solanki Ganj, Bhalswa Jahangir Pur 877857",Positive
1336,Ethan Apte,cmittal@example.net,1284036073,"804, Ray Road, Ichalkaranji 547666",Positive
1337,Arya Chada,araval@example.net,5962296901,"27/142, Bhakta Nagar, Srikakulam-265259",Positive
1338,Max Kant,nilimapandya@example.org,9227491915,"H.No. 16, Dey Zila, Gandhinagar 871040",Negative
1339,Hritik Khurana,davekrishna@example.org,2013114461,"H.No. 051, Banik Road, Ujjain 796080",Positive
1340,Wakeeta Nori,wthaker@example.com,3910468875,"H.No. 87, Kashyap Zila, Tinsukia-761162",Positive
1341,Anjali Baral,ashukla@example.com,6205459257,"94/75, Chander Circle, Warangal-253284",Negative
1342,Vyanjana Bali,bahlanay@example.net,2288553720,"05, Murty Street, Kurnool-092934",Negative
1343,Bakhshi Wason,khegde@example.com,9.13681E+11,"H.No. 579, Krishnan Ganj, Kumbakonam 211675",Negative
1344,Abeer Wali,kapuramaira@example.net,9.19408E+11,"61, Varkey Zila, Morena-220109",Positive
1345,Indali Kanda,samarth61@example.com,9883628386,"112, Prashad Chowk, Durg-214616",Negative
1346,Omkaar Sur,agill@example.com,60891322,"44/238, Basak Path, Guntur 821424",Negative
1347,Faris Guha,kbansal@example.org,32333978,"38, Chaudhari Circle, Ambala 147387",Negative
1348,Vedant Pillai,kannanvrishti@example.net,1088040272,"H.No. 39, Ray Ganj, Thrissur-505333",Negative
1349,Shaurya Kala,amarakadakia@example.net,9.13179E+11,"492, Borde Nagar, Nizamabad 677533",Negative
1350,Chakradhar Hayre,yastisethi@example.com,981439054,"H.No. 96, Palla Street, Bijapur-921346",Positive
1351,Avi Viswanathan,farajkhurana@example.org,9.14195E+11,"H.No. 934, Puri Zila, Phagwara 374994",Positive
1352,Jagdish Sunder,champakmaharaj@example.com,9300210041,"H.No. 749, Sama, Amritsar 879104",Negative
1353,Henry Bhat,zkala@example.com,8938576784,"735, Mandal Road, Berhampur-102790",Positive
1354,Girish Natt,sankaranethan@example.org,3890416816,"71/94, Patil, Thiruvananthapuram-969052",Positive
1355,Isha Pal,chakrabartiinaya@example.org,9.17834E+11,"787, Wable Zila, Proddatur-470318",Positive
1356,Ishani De,ooza@example.net,6682919441,"15/639, Mittal Nagar, Kadapa 064176",Negative
1357,Gagan Upadhyay,,9.1681E+11,"H.No. 71, Din Chowk, Erode-455757",Positive
1358,Vanya Thakur,guptaom@example.net,9.17887E+11,"80, Wadhwa Circle, Madanapalle 682442",Positive
1359,Nidra Date,tanishshukla@example.org,9.13071E+11,"H.No. 615, Pall Chowk, Hapur 710064",Negative
1360,Lopa Behl,bhanumatimanne@example.org,9.15944E+11,"173, Samra Chowk, Gulbarga 618092",Negative
1361,Vedika Butala,,3578470141,"H.No. 844, Oza Nagar, Raipur 864140",Negative
1362,Alexander Barad,kannankamya@example.com,9.16489E+11,"30/29, Shroff Marg, Tenali-996291",Positive
1363,Chanchal Doctor,raucharles@example.org,9.16832E+11,"64, Mann Street, Korba 779306",Positive
1364,Panini Gour,niteshkarnik@example.com,9.16508E+11,"75/991, Aurora Ganj, Anantapur 230339",Negative
1365,Logan Kari,dayita77@example.com,9726793478,"70/47, Morar, Vadodara-107208",Positive
1366,Vinaya Toor,varsha40@example.net,9.10126E+11,"22/07, Arya Street, Raurkela Industrial Township 718376",Positive
1367,Samaksh Gill,oni50@example.com,9.10104E+11,"H.No. 501, Gopal Marg, Tumkur-170849",Negative
1368,Widisha Sha,krishna41@example.org,3766560663,"815, Shenoy Ganj, Guna-395229",Positive
1369,Mitali Setty,sagarvritti@example.org,8545616094,"H.No. 536, Bhatia Zila, Jaunpur 402800",Negative
1370,Ekaja Ramanathan,apteoni@example.net,2780371706,"10/91, Saini Zila, Bangalore-984550",Negative
1371,Gaurav Kumer,soodzinal@example.net,9.13918E+11,"54, Doshi Circle, Kirari Suleman Nagar 512576",Positive
1372,Tripti Vasa,krishnadaniel@example.net,3444302567,"15, Sama Ganj, Kottayam 852347",Negative
1373,Pooja Modi,isha93@example.com,8579118863,"32/335, Barad Path, Vellore 788616",Negative
1374,Udyati Pau,xdugar@example.org,9275251555,"55/70, Lad Path, Fatehpur 933862",Negative
1375,David Mahal,ukamdar@example.com,9.17236E+11,"98/25, Sidhu Path, Panihati-758833",Negative
1376,Jhalak Nayak,rushil83@example.org,4662727219,"68/99, Bava Street, Ludhiana 772737",Negative
1377,Udyati Atwal,ethantara@example.org,9.13696E+11,"61/847, Master Chowk, Avadi 170457",Positive
1378,Daksh Char,arjun02@example.org,9.10479E+11,"H.No. 561, Koshy Road, Raiganj 510783",Positive
1379,Indira D’Alia,kakarnikita@example.org,4407778156,"00, Cherian Marg, Aligarh-203209",Negative
1380,Shivansh Doshi,bhavnaraghavan@example.net,78523260,"664, Sule Path, Secunderabad 500994",Negative
1381,Libni Dani,ekajavohra@example.net,7529363127,"H.No. 55, Bajaj, Berhampur-303963",Positive
1382,Faqid Hora,ukar@example.com,9.17562E+11,"089, Thaman Chowk, Ambala-203434",Positive
1383,Anika Saraf,,9.10444E+11,"00/261, Soman Street, Pudukkottai-318641",Positive
1384,Eesha Choudhury,nimrat82@example.org,9.11355E+11,"46, Parsa Ganj, Mirzapur-828489",Positive
1385,Wakeeta Dasgupta,bkunda@example.org,9.15014E+11,"19/16, Seshadri Ganj, Bardhaman-714042",Positive
1386,Tanvi Behl,hiralmangal@example.net,9609727018,"66/23, Toor Zila, Varanasi 953265",Positive
1387,Maanas Raman,pauadvaith@example.org,4083898961,"71/786, Ram Ganj, Solapur-088152",Positive
1388,Kai Taneja,xamble@example.org,9.14839E+11,"22/552, Chawla Circle, Bettiah-975237",Positive
1389,Balhaar Dutt,isankaran@example.net,9.16437E+11,"H.No. 736, Sankaran Nagar, Coimbatore-293122",Negative
1390,Adweta Vig,umang30@example.org,9.11008E+11,"24/99, Sastry Marg, Junagadh-694536",Negative
1391,Chasmum Bhattacharyya,mohinijayaraman@example.com,721201887,"291, Nagar Road, Nagercoil 637690",Negative
1392,Vasatika Varughese,adey@example.net,9.16939E+11,"141, Sabharwal Zila, Solapur-353629",Positive
1393,Lakshit Sinha,duttomaja@example.org,9.13021E+11,"58/075, Aurora Chowk, Maheshtala 279081",Positive
1394,Thomas Ramaswamy,mchana@example.com,1996796855,"H.No. 81, Issac Street, Bellary 856568",Negative
1395,Advaith Hora,pillaicharita@example.net,9.19266E+11,"H.No. 92, Pradhan, Jalandhar 689477",Positive
1396,,ansh14@example.net,7853459957,"10/82, Tara Ganj, Ballia 101703",Negative
1397,Harshil Chaudhari,hbatta@example.org,552730399,"50/67, Balakrishnan Street, Darbhanga-313274",Negative
1398,Ladli Cheema,yashawini52@example.com,9.1785E+11,"276, Kalita Ganj, Fatehpur 656502",Negative
1399,Diya D’Alia,doranilima@example.org,5383950838,"H.No. 20, Raman Path, Nagpur 455786",Negative
1400,Yochana Mammen,jahuja@example.com,9655248257,"69/180, Oza Marg, Rampur 197157",Negative
1401,Urmi Barad,balasubramanianjasmit@example.com,138709460,"823, Ravi Road, Noida-303694",Positive
1402,Ria Kala,zayan60@example.org,9.17309E+11,"H.No. 44, Wadhwa Nagar, Haldia 704477",Negative
1403,Zayyan Mishra,vanshahora@example.com,9358683391,"H.No. 403, Bose Ganj, Agartala 251230",Positive
1404,Ekaraj Sahota,galaoni@example.com,7718144180,"47/555, Mohanty Ganj, Bhind 444282",Negative
1405,Krishna Behl,varmaumang@example.net,4949323521,"H.No. 680, Palla Marg, Saharsa-595484",Negative
1406,Priya Sama,lgole@example.org,6072184582,"76, Salvi Nagar, Tiruchirappalli-412732",Positive
1407,Wazir Keer,palchatresh@example.org,9.17186E+11,"417, Kakar Zila, Nagaon 597269",Positive
1408,Quincy Chada,chatura21@example.com,6361806146,"H.No. 39, Swaminathan Path, Bijapur 914373",Positive
1409,Samaksh Narain,janakinayak@example.com,7205789613,"96/59, Kala Street, Secunderabad-089110",Positive
1410,Krish Upadhyay,nimrat44@example.org,4105393664,"H.No. 21, Ratti Ganj, Amroha 393501",Positive
1411,Balvan Gulati,ramupma@example.org,9.14907E+11,"72/37, Nagar Circle, Bathinda 212497",Negative
1412,Anusha Dixit,garima04@example.org,9.1713E+11,"72/34, Bumb Chowk, Erode 165602",Negative
1413,Chakradhar Mammen,ysur@example.org,5659825897,"21/47, Pradhan Zila, Dewas 984073",Negative
1414,Kritika Hans,farhansha@example.org,9.11412E+11,"017, Vyas Zila, Dehri 438849",Positive
1415,Gavin Halder,ebava@example.org,974261818,"64, Soni Nagar, Loni 408026",Negative
1416,Hemang Saini,guneet07@example.net,9351712676,"78, Virk Marg, Nagaon-339139",Negative
1417,,sahniadvika@example.com,9126053764,"H.No. 55, Butala, Shivpuri 315488",Negative
1418,Darpan Dutta,bsood@example.net,9.1213E+11,"H.No. 770, Viswanathan Street, Bidhannagar 875061",Negative
1419,Devansh Varghese,yjhaveri@example.com,6491412759,"23/01, Setty Street, Kozhikode-448082",Positive
1420,Caleb Kara,prabhakarmichael@example.org,8543294365,"37/738, Sha, Pali 965813",Negative
1421,Onkar Roy,vidhivarghese@example.net,3030439665,"63, Naidu Ganj, Hospet 919995",Negative
1422,Ayushman Goswami,kdivan@example.org,4187201478,"H.No. 74, Bhagat Chowk, Bellary 057288",Negative
1423,Leena Swaminathan,gdivan@example.net,9.1477E+11,"82/03, Kakar Chowk, Tezpur 803733",Negative
1424,Jagrati Vasa,zinal22@example.com,9.19872E+11,"59/54, Sen Marg, Kakinada 210266",Negative
1425,Veda Bhargava,avni96@example.org,3501736162,"56/113, Mammen Circle, Nashik 835075",Negative
1426,Champak Ravi,owen02@example.com,9641388544,"H.No. 711, Sama Road, Gopalpur-603598",Positive
1427,Ekta Swaminathan,shethmanan@example.org,1788694550,"53, Kata Nagar, Dharmavaram-931746",Negative
1428,Amara Shroff,yastisahota@example.net,9.11238E+11,"H.No. 69, Butala Nagar, Davanagere 644214",Negative
1429,Wridesh Rege,ayushupadhyay@example.org,1427253734,"26, Barman Zila, Ambattur 718728",Positive
1430,Yatin Grewal,regeikshita@example.net,7785896993,"07, Subramanian Street, Avadi 656045",Positive
1431,Tanmayi Narasimhan,xkar@example.com,9.16418E+11,"366, Bassi Chowk, Mysore-290123",Negative
1432,Manya Sharaf,sameshoza@example.com,2783725696,"357, Mody Ganj, Pimpri-Chinchwad 081909",Positive
1433,Saksham Jhaveri,jagratiloke@example.net,6247219771,"H.No. 84, Handa, Karimnagar 205061",Positive
1434,Yashasvi Bal,rkapoor@example.org,1689074449,"48/66, Patla Nagar, Siwan 219622",Negative
1435,Henry Malhotra,jacob74@example.com,7912743092,"56/86, Rajagopal Path, Phusro-168690",Negative
